word,lemma,persistence,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end,persistence_lemma
aus,aus,,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
Am,an,,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,
dreizehnten,dreizehnter,,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,
Dezember,Dezember,,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,PER_FPP: Dezember
hast,haben,,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,
du,du,,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,
keinen,kein,,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,
Eintrag,Eintrag,,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,PER_FPP: Eintrag
Alexa,Alexa,,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
bitte,bitte,,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
erstelle,erstelle,,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
mir,mir,,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,PER_SPP: mir
einen,ein,,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
Eintrag,Eintrag,,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,PER_SPP: Eintrag
um,um,,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
neun,neun,,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
Uhr,Uhr,,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
am,an,,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
dreizehnten,dreizehnter,,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
Dezember,Dezember,,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,PER_SPP: Dezember
Klar,Klar,,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
und,und,,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
wie,wie,,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
soll,sollen,,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
der,der,,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
Termin,Termin,,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
heißen,heißen,,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
Lerngruppe,Lerngruppe,,S,13,9,no,Dummy_participant_4,Calendar,83.232353,85.123232,
mit,mit,,S,13,9,no,Dummy_participant_4,Calendar,83.232353,85.123232,
Peter,Peter,,S,13,9,no,Dummy_participant_4,Calendar,83.232353,85.123232,
Alles,Alles,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
klar,klar,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
dein,der,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
Termin,Termin,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
am,an,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
dreizehnten,dreizehnter,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
Dezember,Dezember,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
um,um,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
neun,neun,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
Uhr,Uhr,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
namens,namens,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
Lerngruppe,Lerngruppe,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
mit,mit,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
Peter,Peter,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
ist,sein,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
eingetragen,eintragen,,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
Hallo,Hallo,,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
wie,wie,,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
sieht,sehen,,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
mein,mein,,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
Kalender,Kalender,,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
am,an,,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
zwölften,zwölf,,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
zwölften,zwölf,,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
aus,aus,,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,
Die,der,,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
Termine,Termin,,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,PER_FPP: Termin
am,an,,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
Montag,Montag,,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
den,der,,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
zwölften,zwölf,,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
Dezember,Dezember,,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,PER_FPP: Dezember
sehen,sehen,,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
wie,wie,,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
folgt,folgen,,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
aus,aus,,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,
Und,und,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
wie,wie,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
sehen,sehen,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
meine,mein,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
Termine,Termin,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,PER_SPP: Termin
am,an,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
dreizehnten,dreizehnter,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
zwölften,zwölf,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
aus,aus,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
Alexa,Alexa,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
wie,wie,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
sehen,sehen,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
meine,mein,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
Termine,Termin,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,PER_SPP: Termin
am,an,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
dreizehnten,dreizehnter,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
Dezember,Dezember,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,PER_SPP: Dezember
aus,aus,,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,
Tut,Tut,,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
mir,mir,,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,PER_FPP: mir
leid,leid,,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
das,der,,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
habe,haben,,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
ich,ich,,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
nicht,nicht,,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
verstanden,verstehen,,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,
Alexa,Alexa,,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
wie,wie,,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
sehen,sehen,,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
meine,mein,,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
Termine,Termin,,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,PER_SPP: Termin
am,an,,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
dreizehnten,dreizehnter,,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
Dezember,Dezember,,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,PER_SPP: Dezember
aus,aus,,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,
Am,an,,A,14,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,
dreizehnten,dreizehnter,,A,14,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,
Dezember,Dezember,,A,14,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,PER_FPP: Dezember
hast,haben,,A,14,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,
du,du,,A,14,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,
keinen,kein,,A,14,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,
Eintrag,Eintrag,,A,14,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,PER_FPP: Eintrag
Alexa,Alexa,,S,14,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
bitte,bitte,,S,14,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
erstelle,erstelle,,S,14,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
mir,mir,,S,14,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,PER_SPP: mir
einen,ein,,S,14,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
Eintrag,Eintrag,,S,14,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,PER_SPP: Eintrag
um,um,,S,14,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
neun,neun,,S,14,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
Uhr,Uhr,,S,14,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
am,an,,S,14,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
dreizehnten,dreizehnter,,S,14,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,
Dezember,Dezember,,S,14,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,PER_SPP: Dezember
Klar,Klar,,A,14,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
und,und,,A,14,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
wie,wie,,A,14,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
soll,sollen,,A,14,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
der,der,,A,14,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
Termin,Termin,,A,14,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
heißen,heißen,,A,14,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,
Lerngruppe,Lerngruppe,,S,14,9,no,Dummy_participant_4,Calendar,83.232353,85.123232,
mit,mit,,S,14,9,no,Dummy_participant_4,Calendar,83.232353,85.123232,
Peter,Peter,,S,14,9,no,Dummy_participant_4,Calendar,83.232353,85.123232,
Alles,Alles,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
klar,klar,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
dein,der,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
Termin,Termin,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
am,an,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
dreizehnten,dreizehnter,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
Dezember,Dezember,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
um,um,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
neun,neun,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
Uhr,Uhr,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
namens,namens,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
Lerngruppe,Lerngruppe,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
mit,mit,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
Peter,Peter,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
ist,sein,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
eingetragen,eintragen,,A,14,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,
Hallo,Hallo,,S,15,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
wie,wie,,S,15,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
sieht,sehen,,S,15,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
mein,mein,,S,15,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
Kalender,Kalender,,S,15,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
am,an,,S,15,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
zwölften,zwölf,,S,15,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
zwölften,zwölf,,S,15,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
aus,aus,,S,15,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
Die,der,,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
Termine,Termin,,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,PER_FPP: Termin
am,an,,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
Montag,Montag,,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
den,der,,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
zwölften,zwölf,,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
Dezember,Dezember,,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,PER_FPP: Dezember
sehen,sehen,,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
wie,wie,,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
folgt,folgen,,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
aus,aus,,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
Und,und,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
wie,wie,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
sehen,sehen,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
meine,mein,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
Termine,Termin,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,PER_SPP: Termin
am,an,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
dreizehnten,dreizehnter,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
zwölften,zwölf,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
aus,aus,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
Alexa,Alexa,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
wie,wie,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
sehen,sehen,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
meine,mein,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
Termine,Termin,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,PER_SPP: Termin
am,an,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
dreizehnten,dreizehnter,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
Dezember,Dezember,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,PER_SPP: Dezember
aus,aus,,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
Tut,Tut,,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
mir,mir,,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,PER_FPP: mir
leid,leid,,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
das,der,,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
habe,haben,,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
ich,ich,,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
nicht,nicht,,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
verstanden,verstehen,,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
Alexa,Alexa,,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
wie,wie,,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
sehen,sehen,,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
meine,mein,,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
Termine,Termin,,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,PER_SPP: Termin
am,an,,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
dreizehnten,dreizehnter,,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
Dezember,Dezember,,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,PER_SPP: Dezember
aus,aus,,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
Am,an,,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,
dreizehnten,dreizehnter,,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,
Dezember,Dezember,,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,PER_FPP: Dezember
hast,haben,,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,
du,du,,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,
keinen,kein,,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,
Eintrag,Eintrag,,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,PER_FPP: Eintrag
Alexa,Alexa,,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
bitte,bitte,,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
erstelle,erstelle,,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
mir,mir,,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,PER_SPP: mir
einen,ein,,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
Eintrag,Eintrag,,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,PER_SPP: Eintrag
um,um,,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
neun,neun,,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
Uhr,Uhr,,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
am,an,,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
dreizehnten,dreizehnter,,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
Dezember,Dezember,,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,PER_SPP: Dezember
Klar,Klar,,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
und,und,,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
wie,wie,,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
soll,sollen,,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
der,der,,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
Termin,Termin,,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
heißen,heißen,,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
Lerngruppe,Lerngruppe,,S,15,9,no,Dummy_participant_4,Quiz,83.232353,85.123232,
mit,mit,,S,15,9,no,Dummy_participant_4,Quiz,83.232353,85.123232,
Peter,Peter,,S,15,9,no,Dummy_participant_4,Quiz,83.232353,85.123232,
Alles,Alles,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
klar,klar,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
dein,der,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
Termin,Termin,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
am,an,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
dreizehnten,dreizehnter,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
Dezember,Dezember,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
um,um,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
neun,neun,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
Uhr,Uhr,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
namens,namens,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
Lerngruppe,Lerngruppe,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
mit,mit,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
Peter,Peter,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
ist,sein,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
eingetragen,eintragen,,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
Hallo,Hallo,,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
wie,wie,,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
sieht,sehen,,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
mein,mein,,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
Kalender,Kalender,,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
am,an,,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
zwölften,zwölf,,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
zwölften,zwölf,,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
aus,aus,,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,
Die,der,,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
Termine,Termin,,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,PER_FPP: Termin
am,an,,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
Montag,Montag,,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
den,der,,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
zwölften,zwölf,,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
Dezember,Dezember,,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,PER_FPP: Dezember
sehen,sehen,,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
wie,wie,,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
folgt,folgen,,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
aus,aus,,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,
Und,und,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
wie,wie,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
sehen,sehen,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
meine,mein,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
Termine,Termin,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,PER_SPP: Termin
am,an,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
dreizehnten,dreizehnter,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
zwölften,zwölf,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
aus,aus,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
Alexa,Alexa,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
wie,wie,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
sehen,sehen,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
meine,mein,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
Termine,Termin,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,PER_SPP: Termin
am,an,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
dreizehnten,dreizehnter,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
Dezember,Dezember,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,PER_SPP: Dezember
aus,aus,,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,
Tut,Tut,,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
mir,mir,,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,PER_FPP: mir
leid,leid,,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
das,der,,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
habe,haben,,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
ich,ich,,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
nicht,nicht,,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
verstanden,verstehen,,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,
Alexa,Alexa,,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
wie,wie,,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
sehen,sehen,,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
meine,mein,,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
Termine,Termin,,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,PER_SPP: Termin
am,an,,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
dreizehnten,dreizehnter,,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
Dezember,Dezember,,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,PER_SPP: Dezember
aus,aus,,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,
Am,an,,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,
dreizehnten,dreizehnter,,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,
Dezember,Dezember,,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,PER_FPP: Dezember
hast,haben,,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,
du,du,,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,
keinen,kein,,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,
Eintrag,Eintrag,,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,PER_FPP: Eintrag
Alexa,Alexa,,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
bitte,bitte,,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
erstelle,erstellen,,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
mir,mir,,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,PER_SPP: mir
einen,ein,,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
