,word,lemma,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end,persistence_unigrams_lemma,persistence_bigrams_lemma,persistence_trigrams_lemma,persistence_quadrigrams_lemma,DEZEMBER
1093,Uhr,uhr,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1094,namens,namens,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1095,Lerngruppe,lerngruppe,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1096,mit,mit,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1097,Peter,peter,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1098,ist,sein,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1099,eingetragen,eintragen,A,11,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1100,Hallo,hallo,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1101,wie,wie,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1102,sieht,sehen,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1103,mein,mein,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1104,Kalender,kalender,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1105,am,an,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1106,zwölften,zwölf,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1107,zwölften,zwölf,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,yes
1108,aus,aus,S,12,1,no,Dummy_participant_3,Quiz,0.0,7.3245324,,,,,no
1109,Die,der,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1110,Termine,termin,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,,no
1111,am,an,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,FPP_end_Termin an,,,no
1112,Montag,montag,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1113,den,der,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1114,zwölften,zwölf,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1115,Dezember,dezember,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,FPP_Dezember,,,,yes
1116,sehen,sehen,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1117,wie,wie,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1118,folgt,folgen,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1119,aus,aus,A,12,2,no,Dummy_participant_3,Quiz,8.3748653,12.348745,,,,,no
1120,Und,und,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1121,wie,wie,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1122,sehen,sehen,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1123,meine,mein,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1124,Termine,termin,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
1125,am,an,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,SPP_end_Termin an,,,no
1126,dreizehnten,dreizehnter,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1127,zwölften,zwölf,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,yes
1128,aus,aus,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1129,Alexa,alexa,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1130,wie,wie,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1131,sehen,sehen,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1132,meine,mein,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1133,Termine,termin,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
1134,am,an,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,SPP_end_Termin an,,,no
1135,dreizehnten,dreizehnter,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1136,Dezember,dezember,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,SPP_Dezember,,,,yes
1137,aus,aus,S,12,3,yes,Dummy_participant_3,Quiz,15.945894,32.837438,,,,,no
1138,Tut,tut,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1139,mir,mir,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,FPP_mir,,,,no
1140,leid,leid,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1141,das,der,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1142,habe,haben,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1143,ich,ich,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1144,nicht,nicht,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1145,verstanden,verstehen,A,12,4,no,Dummy_participant_3,Quiz,35.837458,44.283473,,,,,no
1146,Alexa,alexa,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,,no
1147,wie,wie,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,,no
1148,sehen,sehen,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,,no
1149,meine,mein,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,,no
1150,Termine,termin,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,,no
1151,am,an,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,SPP_end_Termin an,,,no
1152,dreizehnten,dreizehnter,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,,no
1153,Dezember,dezember,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,SPP_Dezember,,,,yes
1154,aus,aus,S,12,5,no,Dummy_participant_3,Quiz,46.287383,56.343434,,,,,no
1155,Am,an,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,,no
1156,dreizehnten,dreizehnter,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,,no
1157,Dezember,dezember,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,FPP_Dezember,,,,yes
1158,hast,haben,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,,no
1159,du,du,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,,no
1160,keinen,kein,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,,,,,no
1161,Eintrag,eintrag,A,12,6,no,Dummy_participant_3,Quiz,57.568956,68.349849,FPP_Eintrag,,,,no
1162,Alexa,alexa,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1163,bitte,bitte,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1164,erstelle,erstelle,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1165,mir,mir,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,SPP_mir,,,,no
1166,einen,ein,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1167,Eintrag,eintrag,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,SPP_Eintrag,,,,no
1168,um,um,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1169,neun,neun,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1170,Uhr,uhr,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1171,am,an,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1172,dreizehnten,dreizehnter,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,,,,,no
1173,Dezember,dezember,S,12,7,no,Dummy_participant_3,Quiz,69.344344,72.239833,SPP_Dezember,,,,yes
1174,Klar,klar,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1175,und,und,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1176,wie,wie,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1177,soll,sollen,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1178,der,der,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1179,Termin,termin,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1180,heißen,heißen,A,12,8,no,Dummy_participant_3,Quiz,74.454543,82.343443,,,,,no
1181,Lerngruppe,lerngruppe,S,12,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,,,,,no
1182,mit,mit,S,12,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,,,,,no
1183,Peter,peter,S,12,9,no,Dummy_participant_3,Quiz,83.232353,85.123232,,,,,no
1184,Alles,alles,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1185,klar,klar,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1186,dein,der,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1187,Termin,termin,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1188,am,an,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1189,dreizehnten,dreizehnter,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1190,Dezember,dezember,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,yes
1191,um,um,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1192,neun,neun,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1193,Uhr,uhr,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1194,namens,namens,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1195,Lerngruppe,lerngruppe,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1196,mit,mit,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1197,Peter,peter,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1198,ist,sein,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1199,eingetragen,eintragen,A,12,10,no,Dummy_participant_3,Quiz,87.353452,99.394834,,,,,no
1200,Hallo,hallo,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1201,wie,wie,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1202,sieht,sehen,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1203,mein,mein,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1204,Kalender,kalender,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1205,am,an,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1206,zwölften,zwölf,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1207,zwölften,zwölf,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,yes
1208,aus,aus,S,13,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1209,Die,der,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1210,Termine,termin,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,,no
1211,am,an,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,FPP_end_Termin an,,,no
1212,Montag,montag,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1213,den,der,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1214,zwölften,zwölf,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1215,Dezember,dezember,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,FPP_Dezember,,,,yes
1216,sehen,sehen,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1217,wie,wie,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1218,folgt,folgen,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1219,aus,aus,A,13,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1220,Und,und,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1221,wie,wie,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1222,sehen,sehen,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1223,meine,mein,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1224,Termine,termin,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
1225,am,an,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,SPP_end_Termin an,,,no
1226,dreizehnten,dreizehnter,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1227,zwölften,zwölf,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,yes
1228,aus,aus,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1229,Alexa,alexa,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1230,wie,wie,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1231,sehen,sehen,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1232,meine,mein,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1233,Termine,termin,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
1234,am,an,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,SPP_end_Termin an,,,no
1235,dreizehnten,dreizehnter,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1236,Dezember,dezember,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,SPP_Dezember,,,,yes
1237,aus,aus,S,13,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1238,Tut,tut,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1239,mir,mir,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,FPP_mir,,,,no
1240,leid,leid,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1241,das,der,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1242,habe,haben,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1243,ich,ich,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1244,nicht,nicht,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1245,verstanden,verstehen,A,13,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1246,Alexa,alexa,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,,,,no
1247,wie,wie,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,,,,no
1248,sehen,sehen,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,,,,no
1249,meine,mein,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,,,,no
1250,Termine,termin,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,,no
1251,am,an,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,SPP_end_Termin an,,,no
1252,dreizehnten,dreizehnter,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,,,,no
1253,Dezember,dezember,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,SPP_Dezember,,,,yes
1254,aus,aus,S,13,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,,,,no
1255,Am,an,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,,,,,no
1256,dreizehnten,dreizehnter,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,,,,,no
1257,Dezember,dezember,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,FPP_Dezember,,,,yes
1258,hast,haben,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,,,,,no
1259,du,du,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,,,,,no
1260,keinen,kein,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,,,,,no
1261,Eintrag,eintrag,A,13,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,FPP_Eintrag,,,,no
1262,Alexa,alexa,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,,,,,no
1263,bitte,bitte,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,,,,,no
1264,erstelle,erstelle,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,,,,,no
1265,mir,mir,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,SPP_mir,,,,no
1266,einen,ein,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,,,,,no
1267,Eintrag,eintrag,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,SPP_Eintrag,,,,no
1268,um,um,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,,,,,no
1269,neun,neun,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,,,,,no
1270,Uhr,uhr,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,,,,,no
1271,am,an,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,,,,,no
1272,dreizehnten,dreizehnter,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,,,,,no
1273,Dezember,dezember,S,13,7,no,Dummy_participant_4,Calendar,69.344344,72.239833,SPP_Dezember,,,,yes
1274,Klar,klar,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,,,,,no
1275,und,und,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,,,,,no
1276,wie,wie,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,,,,,no
1277,soll,sollen,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,,,,,no
1278,der,der,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,,,,,no
1279,Termin,termin,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,,,,,no
1280,heißen,heißen,A,13,8,no,Dummy_participant_4,Calendar,74.454543,82.343443,,,,,no
1281,Lerngruppe,lerngruppe,S,13,9,no,Dummy_participant_4,Calendar,83.232353,85.123232,,,,,no
1282,mit,mit,S,13,9,no,Dummy_participant_4,Calendar,83.232353,85.123232,,,,,no
1283,Peter,peter,S,13,9,no,Dummy_participant_4,Calendar,83.232353,85.123232,,,,,no
1284,Alles,alles,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1285,klar,klar,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1286,dein,der,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1287,Termin,termin,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1288,am,an,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1289,dreizehnten,dreizehnter,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1290,Dezember,dezember,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,yes
1291,um,um,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1292,neun,neun,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1293,Uhr,uhr,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1294,namens,namens,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1295,Lerngruppe,lerngruppe,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1296,mit,mit,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1297,Peter,peter,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1298,ist,sein,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1299,eingetragen,eintragen,A,13,10,no,Dummy_participant_4,Calendar,87.353452,99.394834,,,,,no
1300,Hallo,hallo,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1301,wie,wie,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1302,sieht,sehen,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1303,mein,mein,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1304,Kalender,kalender,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1305,am,an,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1306,zwölften,zwölf,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1307,zwölften,zwölf,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,yes
1308,aus,aus,S,14,1,no,Dummy_participant_4,Calendar,0.0,7.3245324,,,,,no
1309,Die,der,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1310,Termine,termin,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,,no
1311,am,an,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,FPP_end_Termin an,,,no
1312,Montag,montag,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1313,den,der,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1314,zwölften,zwölf,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1315,Dezember,dezember,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,FPP_Dezember,,,,yes
1316,sehen,sehen,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1317,wie,wie,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1318,folgt,folgen,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1319,aus,aus,A,14,2,no,Dummy_participant_4,Calendar,8.3748653,12.348745,,,,,no
1320,Und,und,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1321,wie,wie,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1322,sehen,sehen,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1323,meine,mein,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1324,Termine,termin,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
1325,am,an,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,SPP_end_Termin an,,,no
1326,dreizehnten,dreizehnter,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1327,zwölften,zwölf,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,yes
1328,aus,aus,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1329,Alexa,alexa,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1330,wie,wie,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1331,sehen,sehen,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1332,meine,mein,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1333,Termine,termin,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
1334,am,an,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,SPP_end_Termin an,,,no
1335,dreizehnten,dreizehnter,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1336,Dezember,dezember,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,SPP_Dezember,,,,yes
1337,aus,aus,S,14,3,yes,Dummy_participant_4,Calendar,15.945894,32.837438,,,,,no
1338,Tut,tut,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1339,mir,mir,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,FPP_mir,,,,no
1340,leid,leid,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1341,das,der,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1342,habe,haben,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1343,ich,ich,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1344,nicht,nicht,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1345,verstanden,verstehen,A,14,4,no,Dummy_participant_4,Calendar,35.837458,44.283473,,,,,no
1346,Alexa,alexa,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,,,,no
1347,wie,wie,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,,,,no
1348,sehen,sehen,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,,,,no
1349,meine,mein,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,,,,no
1350,Termine,termin,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,,no
1351,am,an,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,SPP_end_Termin an,,,no
1352,dreizehnten,dreizehnter,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,,,,no
1353,Dezember,dezember,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,SPP_Dezember,,,,yes
1354,aus,aus,S,14,5,no,Dummy_participant_4,Calendar,46.287383,56.343434,,,,,no
1355,Am,an,A,14,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,,,,,no
1356,dreizehnten,dreizehnter,A,14,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,,,,,no
1357,Dezember,dezember,A,14,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,FPP_Dezember,,,,yes
1358,hast,haben,A,14,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,,,,,no
1359,du,du,A,14,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,,,,,no
1360,keinen,kein,A,14,6,no,Dummy_participant_4,Calendar,57.568956,68.349849,,,,,no
